id,value,feed_id,created_at,lat,lon,ele
0DKE7H05QFNP1TCR3CE8ZJZ108,847,680438,2017-05-30 20:45:28 UTC,,,
0DKE7H37C9BWW36J0TF10GSAVR,846,680438,2017-05-30 20:45:38 UTC,,,
0DKE7H691TTG34X7XX5TKD1XJE,846,680438,2017-05-30 20:45:48 UTC,,,
0DKE7H9APHV2G68DB1Y29D699K,840,680438,2017-05-30 20:45:58 UTC,,,
0DKE7HCCCKHW5AKFE36D0WTJZ1,853,680438,2017-05-30 20:46:08 UTC,,,
0DKE7HFE0C30BM32T8N3B9JKF4,843,680438,2017-05-30 20:46:18 UTC,,,
0DKE7HJFNR0D4J0ASJ6BVYPDF6,842,680438,2017-05-30 20:46:28 UTC,,,
0DKE7HNHARN1VDQA3T0ERMNJVT,840,680438,2017-05-30 20:46:38 UTC,,,
0DKE7HRJZZE5Z03W76RVHWYDMY,840,680438,2017-05-30 20:46:48 UTC,,,
0DKE7HVMQKJVE6ZZWY5Y1ASJ39,840,680438,2017-05-30 20:46:58 UTC,,,
0DKE7HYPA5AFXC1JSCAKQR6B5N,842,680438,2017-05-30 20:47:08 UTC,,,
0DKE7J1QYZW894BV32VN57ZMKR,840,680438,2017-05-30 20:47:18 UTC,,,
0DKE7J4SKX96NFR38N1458X372,841,680438,2017-05-30 20:47:28 UTC,,,
0DKE7J7VAVJ80DJ75EX8KA10AH,845,680438,2017-05-30 20:47:38 UTC,,,
0DKE7JAWXSW5R541FZF9EFYA6C,841,680438,2017-05-30 20:47:48 UTC,,,
0DKE7JDYNXQVEBAPF308XP02N2,838,680438,2017-05-30 20:47:58 UTC,,,
0DKE7JH080E1ZQ6KY2ASYYKN1C,842,680438,2017-05-30 20:48:08 UTC,,,
0DKE7JM1Y3KPR2TTSJYN1EPJ5V,845,680438,2017-05-30 20:48:18 UTC,,,
0DKE7JQ3HZC6DNWGSTG553S9SK,850,680438,2017-05-30 20:48:28 UTC,,,
0DKE7JT56R3R1Z6Y2XBH3STX94,842,680438,2017-05-30 20:48:38 UTC,,,
0DKE7JX6WADCJZPT1TCSGX0ZHV,844,680438,2017-05-30 20:48:48 UTC,,,
0DKE7K08GRGGQF5SP3A85NND2P,843,680438,2017-05-30 20:48:58 UTC,,,
0DKE7K3A6BYEHC4BCC89E34C4F,844,680438,2017-05-30 20:49:08 UTC,,,
0DKE7K6BT9K6CBSP19ZA74Y9DW,838,680438,2017-05-30 20:49:18 UTC,,,
0DKE7K9DFJMGWT2FJ2CPEF7AC7,838,680438,2017-05-30 20:49:28 UTC,,,
0DKE7KCF5JW15HZEBFXD4N82YM,840,680438,2017-05-30 20:49:38 UTC,,,
0DKE7KFGW2G6WMPY2T01GEWF73,838,680438,2017-05-30 20:49:48 UTC,,,
0DKE7KJJEN6858E84B6KV6G5HK,840,680438,2017-05-30 20:49:58 UTC,,,
0DKE7KNM38HFN6RM5TY39QBMYR,837,680438,2017-05-30 20:50:08 UTC,,,
0DKE7KRNRKRBV1J7VC2STC3GM5,837,680438,2017-05-30 20:50:18 UTC,,,
0DKE7KVQDYV9GMG4BK3A8H9A3F,843,680438,2017-05-30 20:50:28 UTC,,,
0DKE7KYS35616RW1REG2G6SPZQ,843,680438,2017-05-30 20:50:38 UTC,,,
0DKE7M1TQAT50RA6RN9YYD3XPZ,847,680438,2017-05-30 20:50:48 UTC,,,
0DKE7M4WESH6CHQWFDE5VV4YXV,843,680438,2017-05-30 20:50:58 UTC,,,
0DKE7M7Y2ANHG71D6CAVDEG59J,842,680438,2017-05-30 20:51:08 UTC,,,
0DKE7MAZPGVE841XQSXZR8W91K,837,680438,2017-05-30 20:51:18 UTC,,,
0DKE7ME1BND15EC7VCKCN5ES0Q,843,680438,2017-05-30 20:51:28 UTC,,,
0DKE7MH30SCE53241NWZJ5RFSX,842,680438,2017-05-30 20:51:38 UTC,,,
0DKE7MM4P2ZHK4N7XZFD5MC6D9,839,680438,2017-05-30 20:51:48 UTC,,,
0DKE7MQ6APHW6DT7C9D9Y57G2Y,840,680438,2017-05-30 20:51:58 UTC,,,
0DKE7MT814G2SRRW215635A0PJ,838,680438,2017-05-30 20:52:08 UTC,,,
0DKE7MX9N92ZPGZHRJHHMMAJ02,839,680438,2017-05-30 20:52:18 UTC,,,
0DKE7N0BAFJ9TECYZK5GA2WKJF,837,680438,2017-05-30 20:52:28 UTC,,,
0DKE7N3CZ0X5SAZVCG8T5KG9VJ,832,680438,2017-05-30 20:52:38 UTC,,,
0DKE7N6EMM2Y56WV2VEKK73VDN,836,680438,2017-05-30 20:52:48 UTC,,,
0DKE7N9G9TM5G8ZTG9RG08HJBW,838,680438,2017-05-30 20:52:58 UTC,,,
0DKE7NCHYEASJ91NDKS6Z030F3,840,680438,2017-05-30 20:53:08 UTC,,,
0DKE7NFKJB0YEH7M8R9V51W1EX,841,680438,2017-05-30 20:53:18 UTC,,,
0DKE7NJN8XY0GD75ZKTQA2KJHZ,841,680438,2017-05-30 20:53:28 UTC,,,
0DKE7NNPX2C8FW79DB41JPMAWG,837,680438,2017-05-30 20:53:38 UTC,,,
0DKE7NRRHZKK09T7Y6WQYAVE7P,840,680438,2017-05-30 20:53:48 UTC,,,
0DKE7NVT7PER04NZNRREZY8ZBR,841,680438,2017-05-30 20:53:58 UTC,,,
0DKE7NYVWRJQPV3ZYF1EKCE8QV,837,680438,2017-05-30 20:54:08 UTC,,,
0DKE7P1XM1BZ2XVYDGNYTRV8B6,837,680438,2017-05-30 20:54:18 UTC,,,
0DKE7P4Z76ERYJDZ4Y2QCJ5GA6,841,680438,2017-05-30 20:54:28 UTC,,,
0DKE7P8154C2EJ90KX6NGMFPJA,835,680438,2017-05-30 20:54:38 UTC,,,
0DKE7PB2GPXXZX926TMST6HCDM,834,680438,2017-05-30 20:54:48 UTC,,,
0DKE7PE44A7P7PA4KVA7EWPSVG,834,680438,2017-05-30 20:54:58 UTC,,,
0DKE7PH5TCCM929229S2DNSRNV,835,680438,2017-05-30 20:55:08 UTC,,,
0DKE7PM7FTDXG43WM4H34QY0B4,835,680438,2017-05-30 20:55:18 UTC,,,
0DKE7PQ93MCDA6DQ0DJBVS1V2X,839,680438,2017-05-30 20:55:28 UTC,,,
0DKE7PTASMX33VGQ2QK3HV128T,835,680438,2017-05-30 20:55:38 UTC,,,
0DKE7PXCEAZK6E568SDYFJH82Q,836,680438,2017-05-30 20:55:48 UTC,,,
0DKE7Q0E4RZK1RKPDRJSH5S6PH,838,680438,2017-05-30 20:55:58 UTC,,,
0DKE7Q3FTPG7380T03NV6TB8F9,836,680438,2017-05-30 20:56:08 UTC,,,
0DKE7Q6HDGT3RDHXJYX1CP5G70,839,680438,2017-05-30 20:56:18 UTC,,,
0DKE7Q9K2STD8B7C7Y92WQSH1Q,839,680438,2017-05-30 20:56:28 UTC,,,
0DKE7QCMPX80J6VB27TMRA54CC,835,680438,2017-05-30 20:56:38 UTC,,,
0DKE7QFPBX03K12RQYSPPH6FT0,835,680438,2017-05-30 20:56:48 UTC,,,
0DKE7QJR0KN9ZVW2WKXYCH4HQW,837,680438,2017-05-30 20:56:58 UTC,,,
0DKE7QNSPFBTVS0P8FPWCJB96X,838,680438,2017-05-30 20:57:08 UTC,,,
0DKE7QRVART25QQQYEQCPHA32V,838,680438,2017-05-30 20:57:18 UTC,,,
0DKE7QVX0YPVJPNAQ2HHXGQP30,834,680438,2017-05-30 20:57:28 UTC,,,
0DKE7QYYN6HWG0R00Y0DJ9HYNF,832,680438,2017-05-30 20:57:38 UTC,,,
0DKE7R20B4CQEHS8MX2XKQRKXM,842,680438,2017-05-30 20:57:48 UTC,,,
0DKE7R520YZDGT320JGNKP6Q1F,832,680438,2017-05-30 20:57:58 UTC,,,
0DKE7R83M6BT8Q8N197BQK28PK,833,680438,2017-05-30 20:58:08 UTC,,,
0DKE7RB5A0CEGHXD2K9PJ109CJ,831,680438,2017-05-30 20:58:18 UTC,,,
0DKE7RE6ZJJ3V9JW2C3D5NREE2,831,680438,2017-05-30 20:58:28 UTC,,,
0DKE7RH8KMWTAR6HH2KRE9HX0X,837,680438,2017-05-30 20:58:38 UTC,,,
0DKE7RMA8JV5QTVXKMRGN8AZZK,837,680438,2017-05-30 20:58:48 UTC,,,
0DKE7RQBXBQQQG9G0JA6TQVFQP,837,680438,2017-05-30 20:58:58 UTC,,,
0DKE7RTEGAWR1NAJT8YHKW48NW,837,680438,2017-05-30 20:59:08 UTC,,,
0DKE7RXF8W7DV0570RXNFSYB18,837,680438,2017-05-30 20:59:18 UTC,,,
0DKE7S0GXDE3HHR65ET2XK1MXK,834,680438,2017-05-30 20:59:28 UTC,,,
0DKE7S3JGXB2C1KZZRCF9A0SF2,831,680438,2017-05-30 20:59:38 UTC,,,
0DKE7S6M6NS8HVMZ2AS3SD0N6D,833,680438,2017-05-30 20:59:48 UTC,,,
0DKE7S9NV8705XPFMKWTGJG393,834,680438,2017-05-30 20:59:58 UTC,,,
0DKE7SCQKRNGE4XGQTD8W3RSX1,842,680438,2017-05-30 21:00:08 UTC,,,
0DKE7SFS5DWQ3PBHW3RV3SHMC0,832,680438,2017-05-30 21:00:18 UTC,,,
0DKE7SJTTKZ3KV1S8AS6XB8KNR,833,680438,2017-05-30 21:00:28 UTC,,,
0DKE7SNWFH0A9JFYWV8NRDRSV9,833,680438,2017-05-30 21:00:38 UTC,,,
0DKE7SRY7N42N71E5FRD0SW5F4,833,680438,2017-05-30 21:00:48 UTC,,,
0DKE7SVZTB58B7PFDJ0CTE2FM6,830,680438,2017-05-30 21:00:58 UTC,,,
0DKE7SZ1FDYSZP7D3FD9W31C4J,833,680438,2017-05-30 21:01:08 UTC,,,
0DKE7T2348K57N9TRT9Q9389K9,836,680438,2017-05-30 21:01:18 UTC,,,
0DKE7T54S0AF8CXKEN3CR20MY6,830,680438,2017-05-30 21:01:28 UTC,,,
0DKE7T86CXFCK1BMZ7JVZJVCGF,836,680438,2017-05-30 21:01:38 UTC,,,
0DKE7TB8371VP3H64D6H5KZY84,833,680438,2017-05-30 21:01:48 UTC,,,
0DKE7TE9Q40YQWFG3E2Y1XA3F3,835,680438,2017-05-30 21:01:58 UTC,,,
0DKE7THBC1SK5KYBBT75FTMF8R,835,680438,2017-05-30 21:02:08 UTC,,,
0DKE7TMD197APRAK8TND8J71GE,834,680438,2017-05-30 21:02:18 UTC,,,
0DKE7TQESWD7ZQ52827EYJNCRA,841,680438,2017-05-30 21:02:28 UTC,,,
0DKE7TTGB9BMVX5H1NZQAP2KF9,833,680438,2017-05-30 21:02:38 UTC,,,
0DKE7TXJ09SH1VTYY86W9T2W27,834,680438,2017-05-30 21:02:48 UTC,,,
0DKE7V0KPBTY43TH9H287JF5PJ,831,680438,2017-05-30 21:02:58 UTC,,,
0DKE7V3NA2M7NWBNYH180WZ6KK,828,680438,2017-05-30 21:03:08 UTC,,,
0DKE7V6PZX7NDYAAR9VV3KATP4,828,680438,2017-05-30 21:03:18 UTC,,,
0DKE7V9RM31HKKS4R7Y6KK84CY,828,680438,2017-05-30 21:03:28 UTC,,,
0DKE7VCTAZ5KZCR0AJNBVNS4ZQ,828,680438,2017-05-30 21:03:38 UTC,,,
0DKE7VFVY3TESC6MM36HYJSHFE,828,680438,2017-05-30 21:03:48 UTC,,,
0DKE7VJXKMB057DY955M4ZGJCR,828,680438,2017-05-30 21:03:58 UTC,,,
0DKE7VNZ9J36NR9J9YS4B09ASR,834,680438,2017-05-30 21:04:08 UTC,,,
0DKE7VS0YDJ8YVQ15HAGWBYYNF,833,680438,2017-05-30 21:04:18 UTC,,,
0DKE7VW2SVFZ3XCXE716SQY844,830,680438,2017-05-30 21:04:28 UTC,,,
0DKE7VZ47321ZEEFW1MD0VB32C,830,680438,2017-05-30 21:04:38 UTC,,,
0DKE7W25WN7DPNZXVEYESZM2EB,837,680438,2017-05-30 21:04:48 UTC,,,
0DKE7W57GSRJ3JZZ9DN414S98B,831,680438,2017-05-30 21:04:58 UTC,,,
0DKE7W896EAZASTYBEDT7571QP,833,680438,2017-05-30 21:05:08 UTC,,,
0DKE7WBAWTRJ0N0N7J5B4C9H2Q,829,680438,2017-05-30 21:05:18 UTC,,,
0DKE7WECG1Y5VS8ES517TQPJBV,833,680438,2017-05-30 21:05:28 UTC,,,
0DKE7WHE72VZT7SKAD4TPMA9R7,828,680438,2017-05-30 21:05:38 UTC,,,
0DKE7WMFWN75MWKG194EH45105,829,680438,2017-05-30 21:05:48 UTC,,,
0DKE7WQHF42TWG5FKWX73A6C5R,829,680438,2017-05-30 21:05:58 UTC,,,
0DKE7WTK53PPZWGWVX35ZCXHYC,826,680438,2017-05-30 21:06:08 UTC,,,
0DKE7WXMS9E6B89HA3ACY4TG32,826,680438,2017-05-30 21:06:18 UTC,,,
0DKE7X0PEA450K4KTQ3FY9WJY6,826,680438,2017-05-30 21:06:28 UTC,,,
0DKE7X3R2ZAQJENKGYD6EBYXPP,826,680438,2017-05-30 21:06:38 UTC,,,
0DKE7X6SR2NA9FC0B2HRXSXT7X,832,680438,2017-05-30 21:06:48 UTC,,,
0DKE7X9VE2CVBRC38495G47AY5,832,680438,2017-05-30 21:06:58 UTC,,,
0DKE7XCX3K5HZ5E9DVNBTA9V1S,838,680438,2017-05-30 21:07:08 UTC,,,
0DKE7XFYRA8S7B5AD37X1WZ5KM,830,680438,2017-05-30 21:07:18 UTC,,,
0DKE7XK0EGVXZR1YKZ64TZGQZM,831,680438,2017-05-30 21:07:28 UTC,,,
0DKE7XP212PWMS6KWNSCQD9P0R,831,680438,2017-05-30 21:07:38 UTC,,,
0DKE7XS3PAJTEMVDWYNJA0T2VQ,828,680438,2017-05-30 21:07:48 UTC,,,
0DKE7XW5C68VMP2BJ9SVD7PNNJ,830,680438,2017-05-30 21:07:58 UTC,,,
0DKE7XZ70YQRK4TZBYXWXF7XWB,828,680438,2017-05-30 21:08:08 UTC,,,
0DKE7Y28P1T7C0TJ8MVNDJ11YH,828,680438,2017-05-30 21:08:18 UTC,,,
0DKE7Y5AAT7ZEPF7B36GPB1QP0,830,680438,2017-05-30 21:08:28 UTC,,,
0DKE7Y8BZ92WR0EZ7266VMA3F6,826,680438,2017-05-30 21:08:38 UTC,,,
0DKE7YBDNV4RD69Q4QSYDCC395,824,680438,2017-05-30 21:08:48 UTC,,,
0DKE7YEFBS3R094F3W4JWGY38T,824,680438,2017-05-30 21:08:58 UTC,,,
0DKE7YHGY6DX7ZMFMCHJKHT2BY,825,680438,2017-05-30 21:09:08 UTC,,,
0DKE7YMJK9WG73N1Y3MK5RT1H7,830,680438,2017-05-30 21:09:18 UTC,,,
0DKE7YQMERE2101AQBGA7PHKCQ,833,680438,2017-05-30 21:09:28 UTC,,,
0DKE7YTP42ABHQAKVCYDVF7DJ1,827,680438,2017-05-30 21:09:38 UTC,,,
0DKE7YXQMK3EDEFX3YERTZ5VBP,830,680438,2017-05-30 21:09:48 UTC,,,
0DKE7Z0S81CVYKYGPAK8X4AS2M,830,680438,2017-05-30 21:09:58 UTC,,,
0DKE7Z3TXMZGMF3EA4DB7WCGEM,829,680438,2017-05-30 21:10:08 UTC,,,
0DKE7Z6WHASWR4ZJGKA62PZ10M,829,680438,2017-05-30 21:10:18 UTC,,,
0DKE7Z9Y7CGVD3WFAJYPX6F2XS,829,680438,2017-05-30 21:10:28 UTC,,,
0DKE7ZCZWHV88D1VPY3VSF2SH7,829,680438,2017-05-30 21:10:38 UTC,,,
0DKE7ZG1GD10AWX9THV1PRGBXM,828,680438,2017-05-30 21:10:48 UTC,,,
0DKE7ZK36M903X68DAG8KE7AQ9,829,680438,2017-05-30 21:10:58 UTC,,,
0DKE7ZP4TBBSQZ4HRC4GRR7V53,829,680438,2017-05-30 21:11:08 UTC,,,
0DKE7ZS6G0F2A0V4937BVA7YQB,823,680438,2017-05-30 21:11:18 UTC,,,
0DKE7ZW84XH9T0SCGCNNFV2A4N,823,680438,2017-05-30 21:11:28 UTC,,,
0DKE7ZZ9SDP40CBZC4SDD11X5W,824,680438,2017-05-30 21:11:38 UTC,,,
0DKE802BENHYJ5ZHVBN90HK6T5,836,680438,2017-05-30 21:11:48 UTC,,,
0DKE805D4CWWNJ44E9KRAJC3B2,823,680438,2017-05-30 21:11:58 UTC,,,
0DKE808ERPR7G3CF8RG8QDPG4N,824,680438,2017-05-30 21:12:08 UTC,,,
0DKE80BGDSV6H08XT51PHBA6RK,822,680438,2017-05-30 21:12:18 UTC,,,
0DKE80EJ3827AZCSC6GEBA08Y8,828,680438,2017-05-30 21:12:28 UTC,,,
0DKE80HKRP9YB1KGD0EMZCGMJJ,825,680438,2017-05-30 21:12:38 UTC,,,
0DKE80MNDCA5A98E1ZY3ZEHAGV,828,680438,2017-05-30 21:12:48 UTC,,,
0DKE80QQ36Y4ZN10ZPQF7PATNM,828,680438,2017-05-30 21:12:58 UTC,,,
0DKE80TRQ36NMKVJ9F6D88H9AQ,828,680438,2017-05-30 21:13:08 UTC,,,
0DKE80XTCEP2T6WM4YN2RXGM7Z,828,680438,2017-05-30 21:13:18 UTC,,,
0DKE810W2D6SWMTVCQP5H9N4FD,827,680438,2017-05-30 21:13:28 UTC,,,
0DKE813XP5Z99CQ0VPVDP2CQVX,824,680438,2017-05-30 21:13:38 UTC,,,
0DKE816ZBXT0TXPXS367WYM048,827,680438,2017-05-30 21:13:48 UTC,,,
0DKE81A0ZW07G90SS1JEY0N2B5,826,680438,2017-05-30 21:13:58 UTC,,,
0DKE81D2N5RN260AKQZ9RW7JZ6,824,680438,2017-05-30 21:14:08 UTC,,,
0DKE81G4BYSV4E27RP5NK3CANQ,827,680438,2017-05-30 21:14:18 UTC,,,
0DKE81K5YFJBQECAPXTT9FB00E,821,680438,2017-05-30 21:14:28 UTC,,,
0DKE81P7MXBSCHA3XTTC0C0G03,821,680438,2017-05-30 21:14:38 UTC,,,
0DKE81S9926PBQKSEGHWE652WR,823,680438,2017-05-30 21:14:48 UTC,,,
0DKE81WAXPS5CSE6MF7S7FYGJF,821,680438,2017-05-30 21:14:58 UTC,,,
0DKE81ZCJWRCDWYDN5AEVDWAB3,823,680438,2017-05-30 21:15:08 UTC,,,
0DKE822E80VGTXRWPM7Y4PZSAK,822,680438,2017-05-30 21:15:18 UTC,,,
0DKE825FXD4FSTW2ZP3D27CNM1,825,680438,2017-05-30 21:15:28 UTC,,,
0DKE828HJ2X5WSP2KT2J422Q64,826,680438,2017-05-30 21:15:38 UTC,,,
0DKE82BK89V8WF4RW8JAZGSASH,824,680438,2017-05-30 21:15:48 UTC,,,
0DKE82EMVX4MKSJRP500YQJ1DF,825,680438,2017-05-30 21:15:58 UTC,,,
0DKE82HPHKEFQ88ZSV96BG4RVR,824,680438,2017-05-30 21:16:08 UTC,,,
0DKE82MR8K24RRXFWB2B6NXKM4,825,680438,2017-05-30 21:16:18 UTC,,,
0DKE82QSTT5BTQA5KV8ZCZYDHZ,831,680438,2017-05-30 21:16:28 UTC,,,
0DKE82TVG2W4S34XATAYK65A6H,823,680438,2017-05-30 21:16:38 UTC,,,
0DKE82XX6D276GD3VJ7PN3FKXB,824,680438,2017-05-30 21:16:48 UTC,,,
0DKE830YT3Z2MPS4W1Z7E8FQMY,821,680438,2017-05-30 21:16:58 UTC,,,
0DKE8340FE2QK66M6AS42MPMQ6,822,680438,2017-05-30 21:17:08 UTC,,,
0DKE83723ZH0MNJS29PCS2BQ6Q,824,680438,2017-05-30 21:17:18 UTC,,,
0DKE83A3RWW4M74TBNRS0SZ3F6,822,680438,2017-05-30 21:17:28 UTC,,,
0DKE83D5DW4D7CH91Z6Z4GAGPJ,819,680438,2017-05-30 21:17:38 UTC,,,
0DKE83G72Z3B4141HF9QGYGP8Z,822,680438,2017-05-30 21:17:48 UTC,,,
0DKE83K8R2RMJF4E11HP2WYRYK,824,680438,2017-05-30 21:17:58 UTC,,,
0DKE83PADG4205NJXTQ63DFYG2,823,680438,2017-05-30 21:18:08 UTC,,,
0DKE83SC3A0ENXMCGNBFW0M1XD,824,680438,2017-05-30 21:18:18 UTC,,,
0DKE83WDRPNMD84BG8DSQBA2VF,824,680438,2017-05-30 21:18:28 UTC,,,
0DKE83ZFE8MRTP7NAJT7VPF38B,823,680438,2017-05-30 21:18:38 UTC,,,
0DKE842H1MAW1CFTSRCR9GFRX8,830,680438,2017-05-30 21:18:48 UTC,,,
0DKE845JRGY0NEAE3PCXFJCWF8,824,680438,2017-05-30 21:18:58 UTC,,,
0DKE848MBATC9STRA31SDM8KE7,823,680438,2017-05-30 21:19:08 UTC,,,
0DKE84BP0FMHMRT10H0AFXTMA7,824,680438,2017-05-30 21:19:18 UTC,,,
0DKE84EQR2K46FNH8WVGYE81CQ,819,680438,2017-05-30 21:19:28 UTC,,,
0DKE84HSAVS5AC7D9ZS28A8E9J,818,680438,2017-05-30 21:19:38 UTC,,,
0DKE84MV06N3H5T872KQ230EDH,818,680438,2017-05-30 21:19:48 UTC,,,
0DKE84QWMSVMSTTT7QZDMQT47X,820,680438,2017-05-30 21:19:58 UTC,,,
0DKE84TY8T1TZ9VYHFJHMN836F,820,680438,2017-05-30 21:20:08 UTC,,,
0DKE84XZZ9QBAQGR7JNA53KAJY,820,680438,2017-05-30 21:20:18 UTC,,,
0DKE8511RFBHDB3KC5NPAGA26R,820,680438,2017-05-30 21:20:28 UTC,,,
0DKE85437QQD34E9BWJ5Q82YV8,820,680438,2017-05-30 21:20:38 UTC,,,
0DKE8574X858K304D067QYC1QY,820,680438,2017-05-30 21:20:48 UTC,,,
0DKE85A6J8CZQZRC89JBH7JFED,822,680438,2017-05-30 21:20:58 UTC,,,
0DKE85D88W7V0GMY96F8NQMPWF,832,680438,2017-05-30 21:21:08 UTC,,,
0DKE85G9WN8N3HAF390CZDTBTP,823,680438,2017-05-30 21:21:18 UTC,,,
0DKE85KBGZ7PQBVM2NZX3CSKMS,821,680438,2017-05-30 21:21:28 UTC,,,
0DKE85PD609FN56W4M47HF2TKX,820,680438,2017-05-30 21:21:38 UTC,,,
0DKE85SEV9GV89EYFHMZ7YEGMK,822,680438,2017-05-30 21:21:48 UTC,,,
0DKE85WGG55BR57NCZXW7M284X,821,680438,2017-05-30 21:21:58 UTC,,,
0DKE85ZJ5QG8QQ9KM6KPBVM4AK,820,680438,2017-05-30 21:22:08 UTC,,,
0DKE862KV301HDH12XDK37TTC7,816,680438,2017-05-30 21:22:18 UTC,,,
0DKE865NFA7GT0Q8XAMH5FX55Q,819,680438,2017-05-30 21:22:28 UTC,,,
0DKE868Q429Q5Z3TR7KHV86G9V,819,680438,2017-05-30 21:22:38 UTC,,,
0DKE86BRSMHY324KDK7TNSC4JM,819,680438,2017-05-30 21:22:48 UTC,,,
0DKE86ETE8V0468NB0MPMXT58F,817,680438,2017-05-30 21:22:58 UTC,,,
0DKE86HW40QFS7X8MP9BZD0AW5,818,680438,2017-05-30 21:23:08 UTC,,,
0DKE86MXRA79A990C537DB9RQ9,815,680438,2017-05-30 21:23:18 UTC,,,
0DKE86QZEYC81MZACFASN4X7BD,827,680438,2017-05-30 21:23:28 UTC,,,
0DKE86V12G7DQRHPA60VNABD20,820,680438,2017-05-30 21:23:38 UTC,,,
0DKE86Y2Q6Y0PN720R5QRWD355,820,680438,2017-05-30 21:23:48 UTC,,,
0DKE8714DWEVNJ0W7SFG55BEZ0,820,680438,2017-05-30 21:23:58 UTC,,,
