id,value,feed_id,created_at,lat,lon,ele
0DK25MDWJV58374T9BX44B16YQ,864,676092,2017-05-15 21:04:47 UTC,,,
0DK25MGY8825TE4V5P2BG0CFJ2,857,676092,2017-05-15 21:04:57 UTC,,,
0DK25MKZWZ30G2RXZDZR9W5X7Z,864,676092,2017-05-15 21:05:07 UTC,,,
0DK25MQ1JY8HJM23QH9DXTWVF9,858,676092,2017-05-15 21:05:17 UTC,,,
0DK25MT36JM2TDDC4GB43A0AF4,863,676092,2017-05-15 21:05:27 UTC,,,
0DK25MX4WDYCZN7SWCH0N4E5V2,857,676092,2017-05-15 21:05:37 UTC,,,
0DK25N06GSJB3CJHKK6D2XXQY1,860,676092,2017-05-15 21:05:47 UTC,,,
0DK25N38PPNT7BP1YHHYWK75WR,869,676092,2017-05-15 21:05:57 UTC,,,
0DK25N69V8VYVPM287FA3J1B40,861,676092,2017-05-15 21:06:07 UTC,,,
0DK25N9BGA1X0FGMBY5VAACNM1,864,676092,2017-05-15 21:06:17 UTC,,,
0DK25NCD52C9P0994M047BD7SQ,860,676092,2017-05-15 21:06:27 UTC,,,
0DK25NFESQJ4RS6E5FKBXKFTY7,863,676092,2017-05-15 21:06:37 UTC,,,
0DK25NJGEFHFWMMZ3YYNG9PQD1,858,676092,2017-05-15 21:06:47 UTC,,,
0DK25NNJ3M24X8TCZH22TMP7E4,860,676092,2017-05-15 21:06:57 UTC,,,
0DK25NRKSF3TE7CCC1GX4ZJ479,864,676092,2017-05-15 21:07:07 UTC,,,
0DK25NVNDHH4N8D5QQ3DGK31CM,859,676092,2017-05-15 21:07:17 UTC,,,
0DK25NYQ3N2MHXRMH2YR7CB1EY,864,676092,2017-05-15 21:07:27 UTC,,,
0DK25P1RQQ8919B319099VVEB6,859,676092,2017-05-15 21:07:37 UTC,,,
0DK25P4TCFD3SY9F2JVP9WVHCF,859,676092,2017-05-15 21:07:47 UTC,,,
0DK25P7W23NNB6YMYVQCBJVJBA,861,676092,2017-05-15 21:07:57 UTC,,,
0DK25PAXQNY0W15Y1GYWE1GZ0J,857,676092,2017-05-15 21:08:07 UTC,,,
0DK25PDZC6VDHXESZEPG7C5TM9,869,676092,2017-05-15 21:08:17 UTC,,,
0DK25PH11T4MYT8BA7AZYW7H8V,859,676092,2017-05-15 21:08:27 UTC,,,
0DK25PM2NVDRVK5PADGDZA9W24,858,676092,2017-05-15 21:08:37 UTC,,,
0DK25PQ4BAX7YYH9ZHAX89A4AA,860,676092,2017-05-15 21:08:47 UTC,,,
0DK25PT611J4CCZGQCYKB3YV6Y,862,676092,2017-05-15 21:08:57 UTC,,,
0DK25PX7NA9YHZCNKX28JBTTXA,859,676092,2017-05-15 21:09:07 UTC,,,
0DK25Q09BPPHE1F69TP9XRHG5E,860,676092,2017-05-15 21:09:17 UTC,,,
0DK25Q3AZ0E4G2HGD65F00DJG5,858,676092,2017-05-15 21:09:27 UTC,,,
0DK25Q6CM154M52TA66R3SJTJX,861,676092,2017-05-15 21:09:37 UTC,,,
0DK25Q9E9VHMPQ60DQ68PEB078,865,676092,2017-05-15 21:09:47 UTC,,,
0DK25QCFY3PT0PC3W5QZJ30G5V,863,676092,2017-05-15 21:09:57 UTC,,,
0DK25QFHJZ5YZY0586QRC8T7SY,861,676092,2017-05-15 21:10:07 UTC,,,
0DK25QJK7N7A460363EMYWH74E,863,676092,2017-05-15 21:10:17 UTC,,,
0DK25QNNHB1ZACC4F4Q25FEK64,871,676092,2017-05-15 21:10:27 UTC,,,
0DK25QRPJ155DBGGF7BWG7RHAN,864,676092,2017-05-15 21:10:37 UTC,,,
0DK25QVR733P3PFY84W74V9PMC,863,676092,2017-05-15 21:10:47 UTC,,,
0DK25QYSW8AMRPFN5E2NWWNR4X,866,676092,2017-05-15 21:10:57 UTC,,,
0DK25R1VH4RS0PVEAFD8Y9BJSN,860,676092,2017-05-15 21:11:07 UTC,,,
0DK25R4X8ZPQWQY2Z474T9RPN8,862,676092,2017-05-15 21:11:17 UTC,,,
0DK25R7YW1K9860V33X2S2AG59,862,676092,2017-05-15 21:11:27 UTC,,,
0DK25RB0HN72E3GGQA0X7MRVAS,859,676092,2017-05-15 21:11:37 UTC,,,
0DK25RE25PWXPDECXFCM7GA3XH,861,676092,2017-05-15 21:11:47 UTC,,,
0DK25RH3TTFJ05JJ3CVF7YPZ26,861,676092,2017-05-15 21:11:57 UTC,,,
0DK25RM5G3JT4QFPB6TQG3V5VD,860,676092,2017-05-15 21:12:07 UTC,,,
0DK25RQ74AEQKSHPBSN9WRNS72,862,676092,2017-05-15 21:12:17 UTC,,,
0DK25RT8V566SEPT25HRJKXXAG,863,676092,2017-05-15 21:12:27 UTC,,,
0DK25RXAEDTMN9HRG4K1MSJRVD,860,676092,2017-05-15 21:12:37 UTC,,,
0DK25S0DH6EK5VY7A391Z8J0AE,859,676092,2017-05-15 21:12:47 UTC,,,
0DK25S3DRDH2R4VCZ46EW6483D,859,676092,2017-05-15 21:12:57 UTC,,,
0DK25S6FDH4S15PA2M51TGTEDH,853,676092,2017-05-15 21:13:07 UTC,,,
0DK25S9H2HV0C3TQET68JZD6FM,856,676092,2017-05-15 21:13:17 UTC,,,
0DK25SCJPRNKDVK99ER6H4ZD12,858,676092,2017-05-15 21:13:27 UTC,,,
0DK25SFMC021EBHKY4MTSNJKVG,860,676092,2017-05-15 21:13:37 UTC,,,
0DK25SJP11MQR07JZY2TMQAW9S,862,676092,2017-05-15 21:13:47 UTC,,,
0DK25SNQPH4PTVV0SZAN67VGDM,860,676092,2017-05-15 21:13:57 UTC,,,
0DK25SRSBECJECCP8QH3H9NHQ8,862,676092,2017-05-15 21:14:07 UTC,,,
0DK25SVV0NV9FYEEE4GRB14G5H,866,676092,2017-05-15 21:14:17 UTC,,,
0DK25SYWNSQF1045NFMGGDNFWS,864,676092,2017-05-15 21:14:27 UTC,,,
0DK25T1Y9V14JNNY8J6JNRRRQQ,865,676092,2017-05-15 21:14:37 UTC,,,
0DK25T4ZYTM85H642VMH34MREY,863,676092,2017-05-15 21:14:47 UTC,,,
0DK25T81M7HP702B3N284A1RMS,862,676092,2017-05-15 21:14:57 UTC,,,
0DK25TB3CPHXSP6WAKC3ND4VZD,867,676092,2017-05-15 21:15:07 UTC,,,
0DK25TE4Y387XTM7JHE35496J2,862,676092,2017-05-15 21:15:17 UTC,,,
0DK25TH6KQPRRM6E2P2T6RW82G,863,676092,2017-05-15 21:15:27 UTC,,,
0DK25TM87ZA7VDVC7RFMKYVF25,865,676092,2017-05-15 21:15:37 UTC,,,
0DK25TQ9YBKA9R66B93SEJ68MS,864,676092,2017-05-15 21:15:47 UTC,,,
0DK25TTBJE7P8VBTTQ7E8WT7Z8,864,676092,2017-05-15 21:15:57 UTC,,,
0DK25TXD720VNBPPTWTN03MM3Q,863,676092,2017-05-15 21:16:07 UTC,,,
0DK25V0EXXJ3B745SWWAG4BZDD,863,676092,2017-05-15 21:16:17 UTC,,,
0DK25V3GN04Y3P3TG74GC5AKFS,862,676092,2017-05-15 21:16:27 UTC,,,
0DK25V6J6C4MWSDXN1G1NZ36ED,864,676092,2017-05-15 21:16:37 UTC,,,
0DK25V9KV3BP38C774SXJ5S6BM,864,676092,2017-05-15 21:16:47 UTC,,,
0DK25VCNGWV4VVES7F0X21EGWE,862,676092,2017-05-15 21:16:57 UTC,,,
0DK25VFQ77WR6PXYA7X49A8NCA,859,676092,2017-05-15 21:17:07 UTC,,,
0DK25VJRTPKX0JPNZR28W8T2ZN,859,676092,2017-05-15 21:17:17 UTC,,,
0DK25VNTG1Y1GQ78GYCH5N5XJD,867,676092,2017-05-15 21:17:27 UTC,,,
0DK25VRW4Q4ZCZDYDKQTVHB13S,861,676092,2017-05-15 21:17:37 UTC,,,
0DK25VVXV2QH6ZDDAV2PANRBKZ,864,676092,2017-05-15 21:17:47 UTC,,,
0DK25VYZFGJXCTCWCDQ7BAHD9E,865,676092,2017-05-15 21:17:57 UTC,,,
0DK25W21353X5EW3JEK9CKDKWM,862,676092,2017-05-15 21:18:07 UTC,,,
0DK25W52RFHFEGAMQ4JDNMRBG4,862,676092,2017-05-15 21:18:17 UTC,,,
0DK25W84D8FM1EBJ6SZP4VA8R9,863,676092,2017-05-15 21:18:27 UTC,,,
0DK25WB63HYY4FCQRM3FP5XYVM,864,676092,2017-05-15 21:18:37 UTC,,,
0DK25WE7QRQGEBPDCTYQCC6X5N,862,676092,2017-05-15 21:18:47 UTC,,,
0DK25WH9C7TW48VS48FBJJQY8B,864,676092,2017-05-15 21:18:57 UTC,,,
0DK25WMB1KM2NP6C6JETPQX0KM,861,676092,2017-05-15 21:19:07 UTC,,,
0DK25WQCPTPND3STQ2Z63K1DVK,864,676092,2017-05-15 21:19:17 UTC,,,
0DK25WTEB8ST0QAAGMNCKH8990,863,676092,2017-05-15 21:19:27 UTC,,,
0DK25WXG17V9AWQQDX22CYZJPV,860,676092,2017-05-15 21:19:37 UTC,,,
0DK25X0HPQ3WJC0TQ5JQGGD18G,868,676092,2017-05-15 21:19:47 UTC,,,
0DK25X3KA2SRCNRH39BK7H85E2,862,676092,2017-05-15 21:19:57 UTC,,,
0DK25X6MZN2T97JKM8WPVR9Z0F,863,676092,2017-05-15 21:20:07 UTC,,,
0DK25X9PPBGK0NTRA5KPKTPK9G,863,676092,2017-05-15 21:20:17 UTC,,,
0DK25XCR9SMF30NH1YGEBCN0JX,861,676092,2017-05-15 21:20:27 UTC,,,
0DK25XFSY2KS1SNA8B48CMQNPC,861,676092,2017-05-15 21:20:37 UTC,,,
0DK25XJVN40FP5KVDSPVBM4EDA,860,676092,2017-05-15 21:20:47 UTC,,,
0DK25XNX82PWVKQPPECJ5GPKHG,860,676092,2017-05-15 21:20:57 UTC,,,
0DK25XRYXV8PA9BRYAN728ZFVV,860,676092,2017-05-15 21:21:07 UTC,,,
0DK25XW0JCEFN3DKA67Q717JTB,856,676092,2017-05-15 21:21:17 UTC,,,
0DK25XZ27G28NPMJQ2B5N6Q8HT,860,676092,2017-05-15 21:21:27 UTC,,,
0DK25Y23X3TGB08NY9R5B0W97X,859,676092,2017-05-15 21:21:37 UTC,,,
0DK25Y55JB74VC9SC7SVM67PPA,862,676092,2017-05-15 21:21:47 UTC,,,
0DK25Y88JHCB5P1ZXZJ8NDVWAD,865,676092,2017-05-15 21:21:57 UTC,,,
0DK25YB8V3EN939WZ7S2H2ZKC2,863,676092,2017-05-15 21:22:07 UTC,,,
0DK25YEAH72SX8PG758QY67DD8,863,676092,2017-05-15 21:22:17 UTC,,,
0DK25YHC5FKBDH6S37HTZG5ZJM,862,676092,2017-05-15 21:22:27 UTC,,,
0DK25YMDTAGZNJK2A2YBNYFA4V,863,676092,2017-05-15 21:22:37 UTC,,,
0DK25YQFG64FPH71J9NDG2GS2S,857,676092,2017-05-15 21:22:47 UTC,,,
0DK25YTH5QNNT5ZPVQECBEHGSG,857,676092,2017-05-15 21:22:57 UTC,,,
0DK25YXJW0RZK3SRTVGSWX9Z3M,860,676092,2017-05-15 21:23:07 UTC,,,
0DK25Z0MF4RM72JRBB90Y066AK,859,676092,2017-05-15 21:23:17 UTC,,,
0DK25Z3P3KAWZQSXV7RB3QP96R,861,676092,2017-05-15 21:23:27 UTC,,,
0DK25Z6QRTEPD4XG24JXMB07DW,864,676092,2017-05-15 21:23:37 UTC,,,
0DK25Z9SDHE3N8K8YZXP3W65WX,862,676092,2017-05-15 21:23:47 UTC,,,
0DK25ZCV2ADHKPG5VH8EEGAGT4,862,676092,2017-05-15 21:23:57 UTC,,,
0DK25ZFWQ87DAQ5B2TD5G2SQSY,865,676092,2017-05-15 21:24:07 UTC,,,
0DK25ZJYCRQEZWP4TNBK1M3795,871,676092,2017-05-15 21:24:17 UTC,,,
0DK25ZP01NTGXQV4QC43V1F85H,858,676092,2017-05-15 21:24:27 UTC,,,
0DK25ZS1PKANR2DQNRK62Q9F1B,859,676092,2017-05-15 21:24:37 UTC,,,
0DK25ZW3BM95TZ8XSZ31FD2XVK,863,676092,2017-05-15 21:24:47 UTC,,,
0DK25ZZ4ZZX1X65P1GB02MGZ20,862,676092,2017-05-15 21:24:57 UTC,,,
0DK26026NEYBFF6SQ7BBAY3K97,857,676092,2017-05-15 21:25:07 UTC,,,
0DK26058B3SQJKC1MZ141RJ1YY,855,676092,2017-05-15 21:25:17 UTC,,,
0DK26089ZZ4EG626TS9KVRKH2X,859,676092,2017-05-15 21:25:27 UTC,,,
0DK260BBME8GNYBFBGAEE9DQAP,863,676092,2017-05-15 21:25:37 UTC,,,
0DK260EDARFPK675GSNHHJ5N28,861,676092,2017-05-15 21:25:47 UTC,,,
0DK260HEZ47X7YHE7CBVPATXE0,864,676092,2017-05-15 21:25:57 UTC,,,
0DK260MGKFTQTXSSPMAYT66YCH,863,676092,2017-05-15 21:26:07 UTC,,,
0DK260QJ8H3YB1QTESDCYNTXD9,861,676092,2017-05-15 21:26:17 UTC,,,
0DK260TKXG2MNB5W95JJD6CDN6,864,676092,2017-05-15 21:26:27 UTC,,,
0DK260XNJZCH5R32GAZFP2ADGY,866,676092,2017-05-15 21:26:37 UTC,,,
0DK2610Q7D0GJAG6SZ60D7BXQJ,859,676092,2017-05-15 21:26:47 UTC,,,
0DK2613RXDG691HJFB3Q15BW28,865,676092,2017-05-15 21:26:57 UTC,,,
0DK2616THXASXS3XEYH10XK8MR,862,676092,2017-05-15 21:27:07 UTC,,,
0DK2619W6GZY7S5XQTZ5R17V7H,860,676092,2017-05-15 21:27:17 UTC,,,
0DK261CXVRZJSJDNAN58K0QFAD,858,676092,2017-05-15 21:27:27 UTC,,,
0DK261FZGKCB57Y7DX6HZT1ZZW,859,676092,2017-05-15 21:27:37 UTC,,,
0DK261K16WQ3R5KXZMV0G1GPAR,862,676092,2017-05-15 21:27:47 UTC,,,
0DK261P2VG4WQS975B56KCX8TB,864,676092,2017-05-15 21:27:57 UTC,,,
0DK261S4FY0SAEW8WKTKERFQZS,859,676092,2017-05-15 21:28:07 UTC,,,
0DK261W64KXG7BRCE26GF2Q1BK,861,676092,2017-05-15 21:28:17 UTC,,,
0DK261Z7TS2QTSTCRVAAHJGJA3,865,676092,2017-05-15 21:28:27 UTC,,,
0DK26229EHBHQNH0JC6M3TBPGV,864,676092,2017-05-15 21:28:37 UTC,,,
0DK2625BJDEBVBF29M49QE4C94,864,676092,2017-05-15 21:28:47 UTC,,,
0DK2628CRSCBPBRY73PB81KTD5,862,676092,2017-05-15 21:28:57 UTC,,,
0DK262BED8G4E421S209ZTJM96,861,676092,2017-05-15 21:29:07 UTC,,,
0DK262EG2HAQGN409YJJEQFDKT,860,676092,2017-05-15 21:29:17 UTC,,,
0DK262HHQZZ76T1CCQDRY1J9N0,860,676092,2017-05-15 21:29:27 UTC,,,
0DK262MKDQ1ZM050B2DWVF0JPM,864,676092,2017-05-15 21:29:37 UTC,,,
0DK262QN1JQRX6NDP6KZ4FTN2J,860,676092,2017-05-15 21:29:47 UTC,,,
0DK262TPPHJPF2C1ZBPQ4WPS43,860,676092,2017-05-15 21:29:57 UTC,,,
0DK262XRF4CXSXAR62J5J0APBC,862,676092,2017-05-15 21:30:07 UTC,,,
0DK2630T0GJ0GZ0R4CHSBP01ZV,864,676092,2017-05-15 21:30:17 UTC,,,
0DK2633VP8CCAD7NHZWZ19JW89,862,676092,2017-05-15 21:30:27 UTC,,,
0DK2636XAZQD836QMPQHHV5W6D,861,676092,2017-05-15 21:30:37 UTC,,,
0DK2639Z0SD8W8WF02EY20CEW2,862,676092,2017-05-15 21:30:47 UTC,,,
0DK263D0NFDYTT6F49K3PDGNDP,860,676092,2017-05-15 21:30:57 UTC,,,
0DK263G2BFXRPK13CCPK28DME5,860,676092,2017-05-15 21:31:07 UTC,,,
0DK263K40091E5GNDYVHN5X5WH,859,676092,2017-05-15 21:31:17 UTC,,,
0DK263P5KD1Y9W34SKXHZVZ5JN,856,676092,2017-05-15 21:31:27 UTC,,,
0DK263S79A88HG1XED2TBW7KN3,858,676092,2017-05-15 21:31:37 UTC,,,
0DK263W8Z218BEM2AAHJJJ8ANJ,864,676092,2017-05-15 21:31:47 UTC,,,
0DK263ZAJJ8S1Y2CKEJSVWF5RN,862,676092,2017-05-15 21:31:57 UTC,,,
0DK2642C7E3MT7H8WNHDFB9B37,861,676092,2017-05-15 21:32:07 UTC,,,
0DK2645DWPJCK95GMHRJXTEVPQ,858,676092,2017-05-15 21:32:17 UTC,,,
0DK2648FJ69RP67GM4JZSRP181,859,676092,2017-05-15 21:32:27 UTC,,,
0DK264BH7MZ1KFHV9057WNWTC5,858,676092,2017-05-15 21:32:37 UTC,,,
0DK264EJVEPZF48XW9JWAJD4C6,857,676092,2017-05-15 21:32:47 UTC,,,
0DK264HMHRBK4BGJKQE78AKEQ5,861,676092,2017-05-15 21:32:57 UTC,,,
0DK264MP7F2EVESRCR1NE7Z5MA,860,676092,2017-05-15 21:33:07 UTC,,,
0DK264QQTHMEJ3ZJZ2DFZ3WAFW,861,676092,2017-05-15 21:33:17 UTC,,,
0DK264TSGXFVH4AM8V3RQ4JAKT,870,676092,2017-05-15 21:33:27 UTC,,,
0DK264XV4YPAX3Z7G7KT7DFT3J,861,676092,2017-05-15 21:33:37 UTC,,,
0DK2650WVEJGZZ7XB4EFGJZY3J,863,676092,2017-05-15 21:33:47 UTC,,,
0DK2653YESMJ8ZGRSS491QNJP4,859,676092,2017-05-15 21:33:57 UTC,,,
0DK265704PNY9PD9P60EHXVNFQ,860,676092,2017-05-15 21:34:07 UTC,,,
0DK265A1S4NKH12W86CXHAN1NH,860,676092,2017-05-15 21:34:17 UTC,,,
0DK265D3DH0Q7NR4PV48MJF7K2,861,676092,2017-05-15 21:34:27 UTC,,,
0DK265G53Z03F889711PVFCYVE,869,676092,2017-05-15 21:34:37 UTC,,,
0DK265K6R4BRWGFCK5ZH68XN2T,862,676092,2017-05-15 21:34:47 UTC,,,
0DK265P8CX0K8H93GW4PT3ZEPC,859,676092,2017-05-15 21:34:57 UTC,,,
0DK265SA1TPFX7C52WWEXH1D9N,856,676092,2017-05-15 21:35:07 UTC,,,
0DK265WBPY4PV70NYQRJKRWJB5,859,676092,2017-05-15 21:35:17 UTC,,,
0DK265ZDC44F6P3N348XH6C381,865,676092,2017-05-15 21:35:27 UTC,,,
0DK2662F0VVTR18J5R9BJ13Z9V,860,676092,2017-05-15 21:35:37 UTC,,,
0DK2665GNH9BECX74JAS93N47G,858,676092,2017-05-15 21:35:47 UTC,,,
0DK2668JB16CEQ45BGR73ZRGJ0,855,676092,2017-05-15 21:35:57 UTC,,,
0DK266BKZTJV15EWA60Y6B01M5,861,676092,2017-05-15 21:36:07 UTC,,,
0DK266ENMRN9VPG3W22KHHECMA,861,676092,2017-05-15 21:36:17 UTC,,,
0DK266HQBMFRQ7EE82TSRBRVYK,857,676092,2017-05-15 21:36:27 UTC,,,
0DK266MRZ0FKM3VHBKNENXZ1AH,861,676092,2017-05-15 21:36:37 UTC,,,
0DK266QTKSSRGKKPCFYSZMNSHN,862,676092,2017-05-15 21:36:47 UTC,,,
0DK266TW8T7DF180NJ6THE3GPW,864,676092,2017-05-15 21:36:57 UTC,,,
0DK266XXXS4M15J3PSENJ0Q7TF,860,676092,2017-05-15 21:37:07 UTC,,,
0DK2670ZJKBAFB5Y8BKYBP6TKC,861,676092,2017-05-15 21:37:17 UTC,,,
0DK267417V00M4J2GFNXVDHND6,863,676092,2017-05-15 21:37:27 UTC,,,
0DK26772XCTD52PBCQRT5W4CPP,857,676092,2017-05-15 21:37:37 UTC,,,
0DK267A4J12QG47E4QAT18PNSB,860,676092,2017-05-15 21:37:47 UTC,,,
0DK267D66RB9G8V2SNJKG5W97P,863,676092,2017-05-15 21:37:57 UTC,,,
0DK267G7VK0HZHZVQJ8XQVAM01,865,676092,2017-05-15 21:38:07 UTC,,,
0DK267K9H6YN6G76P6A8HC1HPJ,864,676092,2017-05-15 21:38:17 UTC,,,
0DK267PB5RZ2PWYS87H4XB8PH4,857,676092,2017-05-15 21:38:27 UTC,,,
0DK267SCTSDMG0DAX9ZM94PBXC,858,676092,2017-05-15 21:38:37 UTC,,,
0DK267WEG5AXX2FZ74PWX70RJ6,868,676092,2017-05-15 21:38:47 UTC,,,
0DK267ZG4X2HV912HESE0G8FP2,861,676092,2017-05-15 21:38:57 UTC,,,
0DK2682HT7Z8305J1HPNSHV4H4,859,676092,2017-05-15 21:39:07 UTC,,,
0DK2685KFTV733MP064VPHE27T,857,676092,2017-05-15 21:39:17 UTC,,,
0DK2688N4RWYE243DV00CQ5GFW,856,676092,2017-05-15 21:39:27 UTC,,,
0DK268BPSW5HATDFZD189TBFQT,855,676092,2017-05-15 21:39:37 UTC,,,
0DK268ERE4X480XZ6NMA6VANVA,858,676092,2017-05-15 21:39:47 UTC,,,
0DK268HT3MQ1CYNH6SMQTEBRKY,859,676092,2017-05-15 21:39:57 UTC,,,
0DK268MVQR18NZD5NSGQ8YCB6Y,859,676092,2017-05-15 21:40:07 UTC,,,
0DK268QXCP15FMTCF8539YWF47,860,676092,2017-05-15 21:40:17 UTC,,,
0DK268TZ242CXWYAZ1SWYQGB68,863,676092,2017-05-15 21:40:27 UTC,,,
0DK268Y0Q1SXZE648PN89ZGNR0,860,676092,2017-05-15 21:40:37 UTC,,,
0DK26912C6Q2R4BBX5NCS6AE3T,861,676092,2017-05-15 21:40:47 UTC,,,
0DK2694423XNNSFB1ZHS1TNAR3,860,676092,2017-05-15 21:40:57 UTC,,,
0DK26975P576A05BWF5C1TDN99,863,676092,2017-05-15 21:41:07 UTC,,,
0DK269A7BWPDSBC3FQSHWX4G68,864,676092,2017-05-15 21:41:17 UTC,,,
0DK269D903R9JH4M8HJ12NHJSW,859,676092,2017-05-15 21:41:27 UTC,,,
0DK269GANKMEE20EZ4GAFZSTR1,859,676092,2017-05-15 21:41:37 UTC,,,
0DK269KCBC17CCYMQ9BDBW9622,863,676092,2017-05-15 21:41:47 UTC,,,
0DK269PDZV9NMPRMDRC55EEA86,863,676092,2017-05-15 21:41:57 UTC,,,
0DK269SFM4PKAG9RP483D7ZS2A,861,676092,2017-05-15 21:42:07 UTC,,,
0DK269WH9H6E37FJ3PRK2M2EKA,859,676092,2017-05-15 21:42:17 UTC,,,
0DK269ZJYRMA6TTKW338PZ0AX0,858,676092,2017-05-15 21:42:27 UTC,,,
0DK26A2MKSF0XJ1XBJWCPAPV8R,857,676092,2017-05-15 21:42:37 UTC,,,
0DK26A5P8J7946BB0SAH1EVT1H,864,676092,2017-05-15 21:42:47 UTC,,,
0DK26A8QXWCCTBDB3M2TY1DHVW,862,676092,2017-05-15 21:42:57 UTC,,,
0DK26ABSKG6F4JXF8PYH39306Y,861,676092,2017-05-15 21:43:07 UTC,,,
0DK26AEV7DEN76T7NZKKFAWRA6,860,676092,2017-05-15 21:43:17 UTC,,,
0DK26AHWVWS6VEEGN3AKTTFJFM,856,676092,2017-05-15 21:43:27 UTC,,,
0DK26AMYJA5X31W0MAES1Z18BQ,863,676092,2017-05-15 21:43:37 UTC,,,
0DK26AR0624285M5AV6GMDKRTE,861,676092,2017-05-15 21:43:47 UTC,,,
0DK26AV1WDBE3Z9C851958HNZG,857,676092,2017-05-15 21:43:57 UTC,,,
0DK26AY3GZMEZYEEAAX4YGRHBK,860,676092,2017-05-15 21:44:07 UTC,,,
0DK26B1556RTMW2FTM8K65YTBM,856,676092,2017-05-15 21:44:17 UTC,,,
0DK26B46TNXMTZCF5XCCKJV7YS,864,676092,2017-05-15 21:44:27 UTC,,,
0DK26B78F9PVAFFE7D5VPGY9TK,858,676092,2017-05-15 21:44:37 UTC,,,
0DK26BAA4Q5S9BZ53G5NT3F58Q,858,676092,2017-05-15 21:44:47 UTC,,,
0DK26BDBS2JFTY49WRHW1VJ51V,864,676092,2017-05-15 21:44:57 UTC,,,
0DK26BGDFYDSXGMEZNWS2XVTW6,861,676092,2017-05-15 21:45:07 UTC,,,
0DK26BKF3VH72X3RKCSTK6HFYG,863,676092,2017-05-15 21:45:17 UTC,,,
0DK26BPGR824R4QHFKNJ8YXD59,860,676092,2017-05-15 21:45:27 UTC,,,
0DK26BSJDDQFH39ZQ13ZQ78HC5,857,676092,2017-05-15 21:45:37 UTC,,,
0DK26BWM1YYBGPGK8Z4BZCT08E,856,676092,2017-05-15 21:45:47 UTC,,,
0DK26BZNQWQQY0GQ8SRMPB3KG0,862,676092,2017-05-15 21:45:57 UTC,,,
0DK26C2QC0HBHMP3PW83C7QM8T,861,676092,2017-05-15 21:46:07 UTC,,,
0DK26C5S1AFNTA8DBDRA439MPF,861,676092,2017-05-15 21:46:17 UTC,,,
0DK26C8TPNWJ8AXBVSBJMER9B8,857,676092,2017-05-15 21:46:27 UTC,,,
0DK26CBWC6CXPYXW6T2BNB2ZDT,856,676092,2017-05-15 21:46:37 UTC,,,
0DK26CEY04PBAM4FHWPMRP917X,857,676092,2017-05-15 21:46:47 UTC,,,
0DK26CHZP1TGK86VRGM6RF1V3V,859,676092,2017-05-15 21:46:57 UTC,,,
0DK26CN1BCQFXWX1ABTW4N9874,862,676092,2017-05-15 21:47:07 UTC,,,
0DK26CR3KPB3ZYVWS1FPJ53GAA,869,676092,2017-05-15 21:47:17 UTC,,,
0DK26CV4KX9Z3WZMQ5E9ZG0C4K,866,676092,2017-05-15 21:47:27 UTC,,,
0DK26CY6B72KP9CRZCF52Z12SC,857,676092,2017-05-15 21:47:37 UTC,,,
0DK26D17YJ31WCP90P8SXDZ4BD,858,676092,2017-05-15 21:47:47 UTC,,,
0DK26D49NEK1RGDQSSG19ANGTV,858,676092,2017-05-15 21:47:57 UTC,,,
0DK26D7BA908SKZ97EKP5W5D3K,862,676092,2017-05-15 21:48:07 UTC,,,
0DK26DACX2H0RDSYGKDF69PZ5J,861,676092,2017-05-15 21:48:17 UTC,,,
0DK26DDEK6KFP3Y47BZVNKHHJV,857,676092,2017-05-15 21:48:27 UTC,,,
0DK26DGG8YKSRQ7A68J1HT8AE5,860,676092,2017-05-15 21:48:37 UTC,,,
0DK26DKHX6YCCB4X5GZ646PPC0,860,676092,2017-05-15 21:48:47 UTC,,,
0DK26DPKHX6EZ23C5VJK270MWQ,858,676092,2017-05-15 21:48:57 UTC,,,
0DK26DSN60GN4KC8ZTP8STXA5S,857,676092,2017-05-15 21:49:07 UTC,,,
0DK26DWPX0XB3648NAFBEWQ71X,859,676092,2017-05-15 21:49:17 UTC,,,
0DK26DZRG8Q1QBN249ZA9BPZR7,861,676092,2017-05-15 21:49:27 UTC,,,
0DK26E2T5H16JY3Q61HVZH7JKK,856,676092,2017-05-15 21:49:37 UTC,,,
0DK26E5VVQ3EA5TMNN8BY1N393,859,676092,2017-05-15 21:49:47 UTC,,,
0DK26E8XFAMRENCYNBB63DFFGH,859,676092,2017-05-15 21:49:57 UTC,,,
0DK26EBZ6PE0N7G6WHF4RRNFT1,861,676092,2017-05-15 21:50:07 UTC,,,
0DK26EF0V9YCV9WK963VWRPV0G,860,676092,2017-05-15 21:50:17 UTC,,,
0DK26EJ2FKNP38RK1PVSB0WFGJ,859,676092,2017-05-15 21:50:27 UTC,,,
0DK26EN4437FEFA674WKP68XF1,857,676092,2017-05-15 21:50:37 UTC,,,
0DK26ER5T9Q3DT2JRPTMGQQ6Z2,861,676092,2017-05-15 21:50:47 UTC,,,
0DK26EV7E4H07TXE1W38BQJ3B1,856,676092,2017-05-15 21:50:57 UTC,,,
0DK26EY92CJ6S4SRPBHRY2810W,857,676092,2017-05-15 21:51:07 UTC,,,
0DK26F1AR8VP8JVSW50TEHARY7,862,676092,2017-05-15 21:51:17 UTC,,,
0DK26F4CC6W8VPXR1ZRXH7ATRE,861,676092,2017-05-15 21:51:27 UTC,,,
