id,value,feed_id,created_at,lat,lon,ele;;;;;;
0DK15SR4D7JW4K9NX1NPX1ZJZK,824,675748,2017-05-14 15:24:30 UTC,,,;;;;;;
0DK15SV61M06887NC725V9TPKW,823,675748,2017-05-14 15:24:40 UTC,,,;;;;;;
0DK15SY7Q1ZW2QFVY3PEZZ7ZDD,826,675748,2017-05-14 15:24:50 UTC,,,;;;;;;
0DK15T19CTN0B5Y9ZV7GXT8HV1,829,675748,2017-05-14 15:25:00 UTC,,,;;;;;;
0DK15T4B197A1ZZTSKMQ12TZT1,826,675748,2017-05-14 15:25:10 UTC,,,;;;;;;
0DK15T7CP90M6M8X35VTV4QJTG,797,675748,2017-05-14 15:25:20 UTC,,,;;;;;;
0DK15TAEAQ58VZQBHNT1VN3VDG,825,675748,2017-05-14 15:25:30 UTC,,,;;;;;;
0DK15TDFZVJXQ2Q9ZSWTXBCQJM,825,675748,2017-05-14 15:25:40 UTC,,,;;;;;;
0DK15TGHQ2R7G3YMDGA8P607GN,829,675748,2017-05-14 15:25:50 UTC,,,;;;;;;
0DK15TKKANX8S24G46YBDRQC88,797,675748,2017-05-14 15:26:00 UTC,,,;;;;;;
0DK15TPN26WZDHXDJ74PEZWGN6,826,675748,2017-05-14 15:26:10 UTC,,,;;;;;;
0DK15TSPMY2ERYGHG6CJH98FJR,826,675748,2017-05-14 15:26:20 UTC,,,;;;;;;
0DK15TWR8Y3TC0H52Y0MG8RZHC,822,675748,2017-05-14 15:26:30 UTC,,,;;;;;;
0DK15TZSXXX2H5NT6ZKA8FZ8SD,796,675748,2017-05-14 15:26:40 UTC,,,;;;;;;
0DK15V2VK04Y8XVJ58GHBZEPGY,821,675748,2017-05-14 15:26:50 UTC,,,;;;;;;
0DK15V5X811XC504TZQVGME0YJ,796,675748,2017-05-14 15:27:00 UTC,,,;;;;;;
0DK15V8YXBTRVH9G4PJA7X2BEQ,799,675748,2017-05-14 15:27:10 UTC,,,;;;;;;
0DK15VC0JNVCZGXC7ZB7CR88R6,820,675748,2017-05-14 15:27:20 UTC,,,;;;;;;
0DK15VF26RMEJH1W2X6Q8NM904,822,675748,2017-05-14 15:27:30 UTC,,,;;;;;;
0DK15VJ3XH20C4SM84AVV6TK56,820,675748,2017-05-14 15:27:40 UTC,,,;;;;;;
0DK15VN5JBK8NMC243AW32XXS0,824,675748,2017-05-14 15:27:50 UTC,,,;;;;;;
0DK15VR765DFDNDDA84XPRP9ZQ,816,675748,2017-05-14 15:28:00 UTC,,,;;;;;;
0DK15VV8TZAHYB37YKF98NF59H,822,675748,2017-05-14 15:28:10 UTC,,,;;;;;;
0DK15VYAFXFZNRQGGDMXQY07BT,797,675748,2017-05-14 15:28:20 UTC,,,;;;;;;
0DK15W1C4N2ENREAVQJVNADD93,796,675748,2017-05-14 15:28:30 UTC,,,;;;;;;
0DK15W4DTF5NVV2QE2A7GEWWR5,793,675748,2017-05-14 15:28:40 UTC,,,;;;;;;
0DK15W7FEJYP8WQYSD296KASMV,794,675748,2017-05-14 15:28:50 UTC,,,;;;;;;
0DK15WAJXNX3HHV9JRN1WQVQX4,819,675748,2017-05-14 15:29:01 UTC,,,;;;;;;
0DK15WDJSRNJAE098JJSEAQMBF,797,675748,2017-05-14 15:29:10 UTC,,,;;;;;;
0DK15WGMDKAF3RRTTVCB8JFKNH,824,675748,2017-05-14 15:29:20 UTC,,,;;;;;;
0DK15WKP35KJK5QCE136ZN1FV0,795,675748,2017-05-14 15:29:30 UTC,,,;;;;;;
0DK15WPQR72V69Q99NP3JNTCES,798,675748,2017-05-14 15:29:40 UTC,,,;;;;;;
0DK15WSSE01WQCRQ498EMY65BS,823,675748,2017-05-14 15:29:50 UTC,,,;;;;;;
0DK15WWV268JF1VTFRN093GKPE,796,675748,2017-05-14 15:30:00 UTC,,,;;;;;;
0DK15WZWQK7P8BD0DYE0SHST1B,798,675748,2017-05-14 15:30:10 UTC,,,;;;;;;
0DK15X2YCBT3YPBWFRJBJNZP5D,816,675748,2017-05-14 15:30:20 UTC,,,;;;;;;
0DK15X601BZTGXJ1GHN80NKRHB,793,675748,2017-05-14 15:30:30 UTC,,,;;;;;;
0DK15X91P73SSE6B3EX4PEAYSX,797,675748,2017-05-14 15:30:40 UTC,,,;;;;;;
0DK15XC3ANF6DYNZK5JJHFMPVJ,825,675748,2017-05-14 15:30:50 UTC,,,;;;;;;
0DK15XF512RVZMGGDS3DWC01T1,822,675748,2017-05-14 15:31:00 UTC,,,;;;;;;
0DK15XJ6N9VTNM3Y8YRXWKZQ4F,794,675748,2017-05-14 15:31:10 UTC,,,;;;;;;
0DK15XN8A23JM8JQ6C6GDBRZDW,817,675748,2017-05-14 15:31:20 UTC,,,;;;;;;
0DK15XR9Z0BE3ZRDPGX9T5CJSR,822,675748,2017-05-14 15:31:30 UTC,,,;;;;;;
0DK15XVBM1YJ11NC2YARQD3DS1,793,675748,2017-05-14 15:31:40 UTC,,,;;;;;;
0DK15XYDB3AX0FHT9DFMPRGRA8,820,675748,2017-05-14 15:31:50 UTC,,,;;;;;;
0DK15Y1F0EYP8V2F8PZ3F1TP5V,823,675748,2017-05-14 15:32:00 UTC,,,;;;;;;
0DK15Y4GK62XGF4ADPN1BFBTHM,818,675748,2017-05-14 15:32:10 UTC,,,;;;;;;
0DK15Y7J83SZCRSXRNHJ7HMZEM,813,675748,2017-05-14 15:32:20 UTC,,,;;;;;;
0DK15YAKYW8V48K88CMABSA01M,818,675748,2017-05-14 15:32:30 UTC,,,;;;;;;
0DK15YDNJ2Q3JK7BZEW82TVWAN,822,675748,2017-05-14 15:32:40 UTC,,,;;;;;;
0DK15YGQ798S9MV4D5VDETSXW7,818,675748,2017-05-14 15:32:50 UTC,,,;;;;;;
0DK15YKRWBPCZ1NXCQ3BQMQMB2,796,675748,2017-05-14 15:33:00 UTC,,,;;;;;;
0DK15YPTGXTCPC2QDG6JWZ2C13,810,675748,2017-05-14 15:33:10 UTC,,,;;;;;;
0DK15YSW5NZP5WJA3XAP5K5V7Q,819,675748,2017-05-14 15:33:20 UTC,,,;;;;;;
0DK15YWXTSDKGZQ4BPP1T7NRNS,820,675748,2017-05-14 15:33:30 UTC,,,;;;;;;
0DK15YZZGQAB95079J0NW5E1F7,796,675748,2017-05-14 15:33:40 UTC,,,;;;;;;
0DK15Z315N213E6ZNAPK3045HH,815,675748,2017-05-14 15:33:50 UTC,,,;;;;;;
0DK15Z62SWV3Z0P2Q3ETDVJHCP,796,675748,2017-05-14 15:34:00 UTC,,,;;;;;;
0DK15Z94F3TCRKYSN4RSTW6F4H,795,675748,2017-05-14 15:34:10 UTC,,,;;;;;;
0DK15ZC64NRF8BDMHK3QEJVDA9,791,675748,2017-05-14 15:34:20 UTC,,,;;;;;;
0DK15ZF7RYPBTS7GZNNSZ7KYMR,794,675748,2017-05-14 15:34:30 UTC,,,;;;;;;
0DK15ZJ9E9WCD4V7EBJ8EKY9GC,792,675748,2017-05-14 15:34:40 UTC,,,;;;;;;
0DK15ZNB3GTA7ZQT7WAPMNAD7E,790,675748,2017-05-14 15:34:50 UTC,,,;;;;;;
0DK15ZRCR1HXDP9TP210SYD63T,793,675748,2017-05-14 15:35:00 UTC,,,;;;;;;
0DK15ZVECTEWZ692Y2MKKWS7YN,793,675748,2017-05-14 15:35:10 UTC,,,;;;;;;
0DK15ZYG2WBB71X2PNWT59BSBD,817,675748,2017-05-14 15:35:20 UTC,,,;;;;;;
0DK1601HQ7JKZT9Z2PZPC6M928,817,675748,2017-05-14 15:35:30 UTC,,,;;;;;;
0DK1604KC1NKVGJH7RK1HB35NG,812,675748,2017-05-14 15:35:40 UTC,,,;;;;;;
0DK1607N18RREHFABD9WF1TGV5,788,675748,2017-05-14 15:35:50 UTC,,,;;;;;;
0DK160APPZVTNTPH8FM0VDT48V,811,675748,2017-05-14 15:36:00 UTC,,,;;;;;;
0DK160DRB45GB6PQQ3ZHMEBQYX,809,675748,2017-05-14 15:36:10 UTC,,,;;;;;;
0DK160GT0P62TG3BCN20RHVT2V,789,675748,2017-05-14 15:36:20 UTC,,,;;;;;;
0DK160KVN5SVWGQ6WKXBJWRGXH,812,675748,2017-05-14 15:36:30 UTC,,,;;;;;;
0DK160PXA27F54CB6X4C4S0FJG,812,675748,2017-05-14 15:36:40 UTC,,,;;;;;;
0DK160SYZ740XH5SM542A1SXK0,814,675748,2017-05-14 15:36:50 UTC,,,;;;;;;
0DK160X0M9W86XT55VEGG1YVS9,814,675748,2017-05-14 15:37:00 UTC,,,;;;;;;
0DK161028XJ1FE5QDDCFQJCDYQ,814,675748,2017-05-14 15:37:10 UTC,,,;;;;;;
0DK16133YQ0F0F1Y6GZK7ZHSB5,815,675748,2017-05-14 15:37:20 UTC,,,;;;;;;
0DK16165MHFVDPWSBSG9AQ2NM7,790,675748,2017-05-14 15:37:30 UTC,,,;;;;;;
0DK1619787CRCHFVA99NVX1WM1,789,675748,2017-05-14 15:37:40 UTC,,,;;;;;;
0DK161C8X337RPFHA94V1XS05S,789,675748,2017-05-14 15:37:50 UTC,,,;;;;;;
0DK161FAJHAWA04EQ6YYYB8YJE,789,675748,2017-05-14 15:38:00 UTC,,,;;;;;;
0DK161JC75G27E1C9JEJA2RHX3,817,675748,2017-05-14 15:38:10 UTC,,,;;;;;;
0DK161NDW8P608NB4SNXNT8NS9,823,675748,2017-05-14 15:38:20 UTC,,,;;;;;;
0DK161RFJ6CVV0WCQ8P0WJYWC5,816,675748,2017-05-14 15:38:30 UTC,,,;;;;;;
0DK161VH5V3AW1CAY7XSNQWD8Z,803,675748,2017-05-14 15:38:40 UTC,,,;;;;;;
0DK161YJVEBC4B48XEFJ4KT7RM,815,675748,2017-05-14 15:38:50 UTC,,,;;;;;;
0DK1621MGCQAG3PM8KFPE1KCC7,810,675748,2017-05-14 15:39:00 UTC,,,;;;;;;
0DK1624P5XRHTX62CJ5B5NBRMP,790,675748,2017-05-14 15:39:10 UTC,,,;;;;;;
0DK1627QTF4TKFR7KEWMHKD54G,789,675748,2017-05-14 15:39:20 UTC,,,;;;;;;
0DK162ASF6K0YFTDCSWMKXTSBR,807,675748,2017-05-14 15:39:30 UTC,,,;;;;;;
0DK162DV62YTF77Y2RBBBBW689,785,675748,2017-05-14 15:39:40 UTC,,,;;;;;;
0DK162GWSGR7C3FHZZCRF3X0X6,785,675748,2017-05-14 15:39:50 UTC,,,;;;;;;
0DK162KYE17YJN0SZ3NRD59EAZ,800,675748,2017-05-14 15:40:00 UTC,,,;;;;;;
0DK162Q03P035S1TNCX9KC5WAV,800,675748,2017-05-14 15:40:10 UTC,,,;;;;;;
0DK162T1QVW2BSCVA8EBG7BME2,788,675748,2017-05-14 15:40:20 UTC,,,;;;;;;
0DK162X3CVHP2AD19EN5CDEX59,792,675748,2017-05-14 15:40:30 UTC,,,;;;;;;
0DK163052B2SD1G82RN3GPQAJD,786,675748,2017-05-14 15:40:40 UTC,,,;;;;;;
0DK16336PQXTN9QT0T80CFN5FA,789,675748,2017-05-14 15:40:50 UTC,,,;;;;;;
0DK16368C082A3NZTPA41QW9GR,789,675748,2017-05-14 15:41:00 UTC,,,;;;;;;
0DK1639A0VEWD7K93GSSVA7HN1,788,675748,2017-05-14 15:41:10 UTC,,,;;;;;;
0DK163CBNWNWPW0WFV7YRSY7PF,789,675748,2017-05-14 15:41:20 UTC,,,;;;;;;
0DK163FDC9ZCJK8BFV380TB1WB,787,675748,2017-05-14 15:41:30 UTC,,,;;;;;;
0DK163JF0HFWF86S1V0YJK7AF5,801,675748,2017-05-14 15:41:40 UTC,,,;;;;;;
0DK163NGN4HHWWTKE5JQXC3G7D,800,675748,2017-05-14 15:41:50 UTC,,,;;;;;;
0DK163RJA90Y0EMPR09ZS79RC2,810,675748,2017-05-14 15:42:00 UTC,,,;;;;;;
0DK163VKZ0R78BGEJ8JB7HZ7D5,812,675748,2017-05-14 15:42:10 UTC,,,;;;;;;
0DK163YNMNQ0R1VP1Z8JJKDCKE,791,675748,2017-05-14 15:42:20 UTC,,,;;;;;;
0DK1641Q8YDE47XZ3T4MPJYWPY,792,675748,2017-05-14 15:42:30 UTC,,,;;;;;;
0DK1644RZ8QEM7D4ERHFWS6HXT,785,675748,2017-05-14 15:42:40 UTC,,,;;;;;;
0DK1647TK19A3JDWWMX4SANGE3,789,675748,2017-05-14 15:42:50 UTC,,,;;;;;;
0DK164AW8DGMHFGZTRPZRB7RHQ,785,675748,2017-05-14 15:43:00 UTC,,,;;;;;;
0DK164DXXQ1Z9C2WKB4HZCDW17,785,675748,2017-05-14 15:43:10 UTC,,,;;;;;;
0DK164GZHWQDWTN6Z355HDSDD6,783,675748,2017-05-14 15:43:20 UTC,,,;;;;;;
0DK164M16Z1NTHFQZM78Y4ZRDC,810,675748,2017-05-14 15:43:30 UTC,,,;;;;;;
0DK164Q2WECP0ZSAVXTV6KJ4FG,813,675748,2017-05-14 15:43:40 UTC,,,;;;;;;
0DK164T4GX6XQ8YTTQMBE6CJK2,809,675748,2017-05-14 15:43:50 UTC,,,;;;;;;
0DK164X665FH4H0R8F9JV0JHJT,785,675748,2017-05-14 15:44:00 UTC,,,;;;;;;
0DK16507V91K59RJQ9AD528BFH,785,675748,2017-05-14 15:44:10 UTC,,,;;;;;;
0DK16539H3RGPDVNDWP8DBRBTN,784,675748,2017-05-14 15:44:20 UTC,,,;;;;;;
0DK1656B55D7P8H9787XAH9JSK,788,675748,2017-05-14 15:44:30 UTC,,,;;;;;;
0DK1659CT3X1XDGMY6QCKGHJ9S,787,675748,2017-05-14 15:44:40 UTC,,,;;;;;;
0DK165CEF66D8RW7QVBGKKT3MJ,812,675748,2017-05-14 15:44:50 UTC,,,;;;;;;
0DK165FG4Q5GKK3614QXPMXBAK,808,675748,2017-05-14 15:45:00 UTC,,,;;;;;;
0DK165JHSFQANGFRAMMYPSK1WA,784,675748,2017-05-14 15:45:10 UTC,,,;;;;;;
0DK165NKDZPP3B6KTDGCJYQQTD,788,675748,2017-05-14 15:45:20 UTC,,,;;;;;;
0DK165RN2YJGPQXTE27WZZQH8Q,809,675748,2017-05-14 15:45:30 UTC,,,;;;;;;
0DK165VPR6H3N6QF88AXG0V85F,810,675748,2017-05-14 15:45:40 UTC,,,;;;;;;
0DK165YRDG3BNM9224QKK9DY50,809,675748,2017-05-14 15:45:50 UTC,,,;;;;;;
0DK1661T3ZBYPME1T1P8D10071,797,675748,2017-05-14 15:46:00 UTC,,,;;;;;;
0DK1664VR0WA1G88SFVHN4AMT4,787,675748,2017-05-14 15:46:10 UTC,,,;;;;;;
0DK1667XC5S17MF5B6R54JESV5,786,675748,2017-05-14 15:46:20 UTC,,,;;;;;;
0DK166AZ1K6BCJ3YNRCMS37Z9S,782,675748,2017-05-14 15:46:30 UTC,,,;;;;;;
0DK166E0Q6FTQ3ZDEQDWK1C96P,812,675748,2017-05-14 15:46:40 UTC,,,;;;;;;
0DK166H2BX0Z0G7A0TCBT660WA,803,675748,2017-05-14 15:46:50 UTC,,,;;;;;;
0DK166M40MVAWHSNYZ8KB55R4Q,815,675748,2017-05-14 15:47:00 UTC,,,;;;;;;
0DK166Q5NKTZX4D6RT8Y71DJ8E,781,675748,2017-05-14 15:47:10 UTC,,,;;;;;;
0DK166T7A39SWNTF4GJZ0CCTKF,785,675748,2017-05-14 15:47:20 UTC,,,;;;;;;
0DK166X8ZEHY6JNRDWCRG6NSYK,785,675748,2017-05-14 15:47:30 UTC,,,;;;;;;
0DK1670AMGGFNVRHEZPCERDH1C,785,675748,2017-05-14 15:47:40 UTC,,,;;;;;;
0DK1673C9B8MW7NGJT7D3FF0M2,786,675748,2017-05-14 15:47:50 UTC,,,;;;;;;
0DK1676DY8EYSNTMA4ZFT6EXFE,813,675748,2017-05-14 15:48:00 UTC,,,;;;;;;
0DK1679FKDCWC0EY9AQ4BEBQ91,784,675748,2017-05-14 15:48:10 UTC,,,;;;;;;
0DK167CH8CHM5EW8CTA7AVDM5C,801,675748,2017-05-14 15:48:20 UTC,,,;;;;;;
0DK167FJYGXH6VHWB9C5JEGYV1,783,675748,2017-05-14 15:48:30 UTC,,,;;;;;;
0DK167JMJ102SEKTBWMHWBSFVB,807,675748,2017-05-14 15:48:40 UTC,,,;;;;;;
0DK167NP7M2QFPDT3XN16K68YH,786,675748,2017-05-14 15:48:50 UTC,,,;;;;;;
0DK167RQY7KVN27AT8KF0N4SNA,782,675748,2017-05-14 15:49:00 UTC,,,;;;;;;
0DK167VSH9NDW9TBM4XV93KRH2,786,675748,2017-05-14 15:49:10 UTC,,,;;;;;;
0DK167YV6AHXRPFB06N2YHNYGD,812,675748,2017-05-14 15:49:20 UTC,,,;;;;;;
0DK1681WV5Y5R20D95F1CDKT0Q,805,675748,2017-05-14 15:49:30 UTC,,,;;;;;;
0DK1684YG7HVRVBK8AMB9QNZ4F,807,675748,2017-05-14 15:49:40 UTC,,,;;;;;;
0DK168805PVT4D7HT55EHBQHYB,812,675748,2017-05-14 15:49:50 UTC,,,;;;;;;
0DK168B1TEEMB6JMGQXA3ZGWDJ,782,675748,2017-05-14 15:50:00 UTC,,,;;;;;;
0DK168E3FEYFR50PG7Z94KV83F,804,675748,2017-05-14 15:50:10 UTC,,,;;;;;;
0DK168H54FTF0BW01HDDW3PG4N,809,675748,2017-05-14 15:50:20 UTC,,,;;;;;;
0DK168M6T0AR85R45314D4C7C9,810,675748,2017-05-14 15:50:30 UTC,,,;;;;;;
0DK168Q8PS3BX2T88JJBWCNX8A,783,675748,2017-05-14 15:50:40 UTC,,,;;;;;;
0DK168TA3JNBM273XFHTK5KZ1P,784,675748,2017-05-14 15:50:50 UTC,,,;;;;;;
0DK168XBS7PEA81SR1RD7Y4VP0,809,675748,2017-05-14 15:51:00 UTC,,,;;;;;;
0DK1690DDNCKD8W61QZJSR93MM,783,675748,2017-05-14 15:51:10 UTC,,,;;;;;;
0DK1693F3GXACMQAJ7KEW875CM,814,675748,2017-05-14 15:51:20 UTC,,,;;;;;;
0DK1696GQDEAH98JX1ZEXSVFPN,807,675748,2017-05-14 15:51:30 UTC,,,;;;;;;
0DK1699JCAHAZ7YCED324AYGT5,784,675748,2017-05-14 15:51:40 UTC,,,;;;;;;
0DK169CM1H8DP1XD1WHYC09MSK,805,675748,2017-05-14 15:51:50 UTC,,,;;;;;;
0DK169FNPP03RC54RK488MV6X6,809,675748,2017-05-14 15:52:00 UTC,,,;;;;;;
0DK169JQBBT5RHFZA4XPFMD0X7,780,675748,2017-05-14 15:52:10 UTC,,,;;;;;;
0DK169NS0MH6HMY1529Z90KA5J,807,675748,2017-05-14 15:52:20 UTC,,,;;;;;;
0DK169RTNF6SFZZ3KMHGZ93SMZ,779,675748,2017-05-14 15:52:30 UTC,,,;;;;;;
0DK169VWA673CW87Z7VK9P447X,785,675748,2017-05-14 15:52:40 UTC,,,;;;;;;
0DK169YY05Q1A12AEXT2VDP10Q,811,675748,2017-05-14 15:52:50 UTC,,,;;;;;;
0DK16A1ZMT5P6KHX5QX812G5QV,782,675748,2017-05-14 15:53:00 UTC,,,;;;;;;
0DK16A519PTNPFDKT45RVRRA84,783,675748,2017-05-14 15:53:10 UTC,,,;;;;;;
0DK16A82Y80W901KAC4WS7DDGH,806,675748,2017-05-14 15:53:20 UTC,,,;;;;;;
0DK16AB4PKTQBQFZD10VJ07V4X,780,675748,2017-05-14 15:53:30 UTC,,,;;;;;;
0DK16AE68ACGTBN0RNEBW5FF6X,784,675748,2017-05-14 15:53:40 UTC,,,;;;;;;
0DK16AH7XTDM29HJ6C9DJYM723,780,675748,2017-05-14 15:53:50 UTC,,,;;;;;;
0DK16AM9JHY4VG05X3V5P2354F,782,675748,2017-05-14 15:54:00 UTC,,,;;;;;;
0DK16AQB76J379C2VKYFZNTHJE,780,675748,2017-05-14 15:54:10 UTC,,,;;;;;;
0DK16ATCWZYMHQ0WP8Q7NQ9N3A,779,675748,2017-05-14 15:54:20 UTC,,,;;;;;;
0DK16AXEJYQ967EB1DW4XQMGTB,805,675748,2017-05-14 15:54:30 UTC,,,;;;;;;
0DK16B0G72JVH99YW2TBA1T47H,781,675748,2017-05-14 15:54:40 UTC,,,;;;;;;
0DK16B3HXFVTVKMMHGQN26EWGW,779,675748,2017-05-14 15:54:50 UTC,,,;;;;;;
0DK16B6KG8ZY5GBAY6DDDTVZBS,782,675748,2017-05-14 15:55:00 UTC,,,;;;;;;
0DK16B9N5TS8SM6K1VXNJQBP3S,776,675748,2017-05-14 15:55:10 UTC,,,;;;;;;
0DK16BCPTH7JNH6EDEKJXX1MK6,776,675748,2017-05-14 15:55:20 UTC,,,;;;;;;
0DK16BFRG00WFT5R2NJXVPZK6K,807,675748,2017-05-14 15:55:30 UTC,,,;;;;;;
0DK16BJT4EZZQ5JTYQBNWKTPKB,780,675748,2017-05-14 15:55:40 UTC,,,;;;;;;
0DK16BNVSM8PV1ST2VPQ9FJCST,782,675748,2017-05-14 15:55:50 UTC,,,;;;;;;
0DK16BRXEMA8Q3G8YGV74KKVTC,807,675748,2017-05-14 15:56:00 UTC,,,;;;;;;
0DK16BVZ3AZHWR8JF4AY9JPBHM,779,675748,2017-05-14 15:56:10 UTC,,,;;;;;;
0DK16BZ0RHVEVHEZ8CPH8A4SB3,780,675748,2017-05-14 15:56:20 UTC,,,;;;;;;
0DK16C22DM4QY1V1MNC7F7Z66T,797,675748,2017-05-14 15:56:30 UTC,,,;;;;;;
0DK16C542TGR8HTA3MMNH9WT1G,775,675748,2017-05-14 15:56:40 UTC,,,;;;;;;
0DK16C85QW6WEWY8XCJJ1HFH72,806,675748,2017-05-14 15:56:50 UTC,,,;;;;;;
0DK16CB7CABC4D38VHK8WQHVJC,806,675748,2017-05-14 15:57:00 UTC,,,;;;;;;
0DK16CE918QYZZHEVBZ6ANJEM9,778,675748,2017-05-14 15:57:10 UTC,,,;;;;;;
0DK16CHAPV9NG1GK0WNYEAKKSG,794,675748,2017-05-14 15:57:20 UTC,,,;;;;;;
0DK16CMCBGCES7W5PTVDA7G058,778,675748,2017-05-14 15:57:30 UTC,,,;;;;;;
0DK16CQE0S9KQ64XMDXSA2558R,777,675748,2017-05-14 15:57:40 UTC,,,;;;;;;
0DK16CTFNZWKD27AXXKJDSWAP3,780,675748,2017-05-14 15:57:50 UTC,,,;;;;;;
0DK16CXHAT141FGE2X1EDBB2AD,779,675748,2017-05-14 15:58:00 UTC,,,;;;;;;
0DK16D0K3005S93175J7JDNKY7,777,675748,2017-05-14 15:58:10 UTC,,,;;;;;;
0DK16D3MMQSHRY1RYJMX067K92,780,675748,2017-05-14 15:58:20 UTC,,,;;;;;;
0DK16D6PBEFDQCV9DD9MQ778EP,775,675748,2017-05-14 15:58:30 UTC,,,;;;;;;
0DK16D9RWA9974FHX8PAW4X5Y5,799,675748,2017-05-14 15:58:41 UTC,,,;;;;;;
0DK16DCSM49WTG38B354SRP48M,780,675748,2017-05-14 15:58:50 UTC,,,;;;;;;
0DK16DFV8G96BX6DNVG1A8HZT5,781,675748,2017-05-14 15:59:00 UTC,,,;;;;;;
0DK16DJWYSCW0D919JZ3W781ZN,776,675748,2017-05-14 15:59:10 UTC,,,;;;;;;
0DK16DNYJ9P15WTYMC4YNT22JV,801,675748,2017-05-14 15:59:20 UTC,,,;;;;;;
0DK16DS07DDGS1R0DFY9KP0Y4V,806,675748,2017-05-14 15:59:30 UTC,,,;;;;;;
0DK16DW1WTDY6C6EY87N65X1MM,777,675748,2017-05-14 15:59:40 UTC,,,;;;;;;
0DK16DZ3J8F09E0ZEZFAQTS3BH,778,675748,2017-05-14 15:59:50 UTC,,,;;;;;;
0DK16E256FBTY7ARKKW2NVYAFR,780,675748,2017-05-14 16:00:00 UTC,,,;;;;;;
0DK16E56WMGY5PRT79XQ89HC7V,775,675748,2017-05-14 16:00:10 UTC,,,;;;;;;
0DK16E88GM36HH2M038GAQXXWD,779,675748,2017-05-14 16:00:20 UTC,,,;;;;;;
0DK16EBA61Y8N5JZAW5ZHGY3DM,778,675748,2017-05-14 16:00:30 UTC,,,;;;;;;
0DK16EEBTBW21R635VWZPJTFKD,779,675748,2017-05-14 16:00:40 UTC,,,;;;;;;
0DK16EHE5D1Z70MPA65W3A9PJZ,800,675748,2017-05-14 16:00:51 UTC,,,;;;;;;
0DK16EMF5X02V6Y59DD6AABJSF,776,675748,2017-05-14 16:01:00 UTC,,,;;;;;;
0DK16EQGSP9KMDRQ3KW1XT9JAQ,780,675748,2017-05-14 16:01:10 UTC,,,;;;;;;
0DK16ETJEFG05J0633XC2JC9VR,778,675748,2017-05-14 16:01:20 UTC,,,;;;;;;
0DK16EXM4D03CDN5KHW80AEM52,801,675748,2017-05-14 16:01:30 UTC,,,;;;;;;
0DK16F0NRX8Q9FA40FDW02A72W,777,675748,2017-05-14 16:01:40 UTC,,,;;;;;;
0DK16F3QDC0PSPWZTQVM48DBHC,779,675748,2017-05-14 16:01:50 UTC,,,;;;;;;
0DK16F6S305VPXYW5FVTNGKR9P,773,675748,2017-05-14 16:02:00 UTC,,,;;;;;;
0DK16F9TQV0MDVMZNA5KNZBS9D,779,675748,2017-05-14 16:02:10 UTC,,,;;;;;;
0DK16FCWCNSPDQ8RAGDYFWMFJV,804,675748,2017-05-14 16:02:20 UTC,,,;;;;;;
0DK16FFY3WC93SK0200X6EXWP4,776,675748,2017-05-14 16:02:30 UTC,,,;;;;;;
0DK16FJZR6EKE81T4SS5R9R02K,777,675748,2017-05-14 16:02:40 UTC,,,;;;;;;
0DK16FP1BCMAJGXC3S60DXBGT1,802,675748,2017-05-14 16:02:50 UTC,,,;;;;;;
0DK16FS30ED9N5ET4GBVV4CBF1,775,675748,2017-05-14 16:03:00 UTC,,,;;;;;;
0DK16FW4P208WTX84PK15D7E9N,776,675748,2017-05-14 16:03:10 UTC,,,;;;;;;
0DK16FZ6BWSYGPNJERSHKSCBWF,775,675748,2017-05-14 16:03:20 UTC,,,;;;;;;
0DK16G280RA4BP61S7A1P8NZ0P,776,675748,2017-05-14 16:03:30 UTC,,,;;;;;;
0DK16G59NH42X40ZEJH6YCQNYC,781,675748,2017-05-14 16:03:40 UTC,,,;;;;;;
0DK16G8BA9YKXFER231XV529QR,775,675748,2017-05-14 16:03:50 UTC,,,;;;;;;
0DK16GBCYHCGK5TXX49NA33R8R,804,675748,2017-05-14 16:04:00 UTC,,,;;;;;;
0DK16GEEKZH3KFBNM64PSD2ETX,776,675748,2017-05-14 16:04:10 UTC,,,;;;;;;
0DK16GHG8YQDCSMGFXBPPHNK4T,802,675748,2017-05-14 16:04:20 UTC,,,;;;;;;
0DK16GMHYAC7E0ZE8PRJN01555,775,675748,2017-05-14 16:04:30 UTC,,,;;;;;;
0DK16GQKJAPYSP2VKQTV3N09SY,776,675748,2017-05-14 16:04:40 UTC,,,;;;;;;
0DK16GTN8QYA42V48TT315NB59,773,675748,2017-05-14 16:04:50 UTC,,,;;;;;;
0DK16GXQYBK2YGK5MQS2MB4HB0,796,675748,2017-05-14 16:05:01 UTC,,,;;;;;;
0DK16H0RJ00S91R8NCP9EBT4FD,780,675748,2017-05-14 16:05:10 UTC,,,;;;;;;
0DK16H3T6JWQBKYH2AA4XY3WWQ,778,675748,2017-05-14 16:05:20 UTC,,,;;;;;;
0DK16H6VVWB4WEMZ6ZX531RQS5,777,675748,2017-05-14 16:05:30 UTC,,,;;;;;;
0DK16H9XH06YF2Y1CQPMECV69D,775,675748,2017-05-14 16:05:40 UTC,,,;;;;;;
0DK16HCZ5QC9ZJ3AR39CPEARCT,775,675748,2017-05-14 16:05:50 UTC,,,;;;;;;
0DK16HG0TDC2VMRHNV3HZ7MQKD,801,675748,2017-05-14 16:06:00 UTC,,,;;;;;;
